timestamp,mallcode,type,volume,male,female,weight-child,child,weight-student,student,adult,total
2014-06-16T07:55:34.07,JCUBE,0,27,27,0,26,7,37,10,10,27
2014-06-16T07:53:27.023,JCUBE,2,5,2,3,12,1,23,1,3,5
2014-06-16T07:51:31.308,WESTGATE,2,15,6,9,27,4,49,7,4,15
2014-06-16T07:48:17.151,IMM,1,9,7,2,6,1,8,1,8,9
2014-06-16T07:46:05.47,WESTGATE,2,16,0,16,29,5,46,7,4,16
2014-06-16T07:43:27.749,JEM,2,16,15,1,14,2,54,8,5,16
2014-06-16T07:42:10.053,WESTGATE,1,62,56,6,26,16,55,34,12,62
2014-06-16T07:39:20.11,WESTGATE,1,19,0,19,34,6,32,6,6,19
2014-06-16T07:37:57.214,JEM,1,25,4,21,25,6,30,7,11,25
2014-06-16T07:37:14.368,JEM,0,5,4,1,6,0,26,1,3,5
2014-06-16T07:35:53.105,IMM,0,5,2,3,24,1,10,1,3,5
2014-06-16T07:34:13,JCUBE,1,10,6,4,33,3,10,1,5,10
2014-06-16T07:31:32.276,JEM,0,45,25,20,34,15,46,21,9,45
2014-06-16T07:30:15.932,WESTGATE,2,13,2,11,40,5,33,4,4,13
2014-06-16T07:28:59.952,JEM,2,6,2,4,33,2,4,0,4,6
2014-06-16T07:26:49.024,JEM,1,21,15,6,11,2,5,1,18,21
2014-06-16T07:23:15.211,JCUBE,2,27,15,12,1,0,0,0,26,27
2014-06-16T07:21:50.033,WESTGATE,1,5,2,3,28,1,3,0,4,5
2014-06-16T07:20:02.064,IMM,0,10,7,3,11,1,19,2,7,10
2014-06-16T07:18:39.983,JEM,0,9,8,1,1,0,2,0,8,9
2014-06-16T07:18:20.718,IMM,2,9,1,8,38,4,48,4,1,9
2014-06-16T07:13:54.743,JEM,2,7,4,3,29,2,48,4,2,7
2014-06-16T07:12:35.363,IMM,1,20,1,19,36,7,40,8,5,20
2014-06-16T07:10:10.889,WESTGATE,0,22,7,15,15,3,3,1,18,22
2014-06-16T07:06:53.126,WESTGATE,1,18,12,6,16,3,0,0,15,18
2014-06-16T07:02:49.182,JCUBE,0,14,0,14,16,2,27,4,8,14
2014-06-16T07:00:20.283,IMM,1,24,17,7,33,8,13,3,13,24
2014-06-16T06:55:58.94,JCUBE,2,20,18,2,40,8,53,10,1,20
2014-06-16T06:53:34.266,IMM,0,18,1,17,16,3,12,2,13,18
2014-06-16T06:50:35.193,IMM,1,5,2,3,27,1,11,1,3,5
2014-06-16T06:48:53.291,IMM,2,15,13,2,26,4,49,8,4,15
2014-06-16T06:47:43.477,JCUBE,0,5,1,4,25,1,31,2,2,5
2014-06-16T06:42:40.757,JEM,1,20,2,18,21,4,4,1,15,20
2014-06-16T06:40:54.896,WESTGATE,1,24,22,2,13,3,49,12,9,24
2014-06-16T06:38:28.161,IMM,1,6,6,0,37,2,0,0,4,6
2014-06-16T06:36:39.967,WESTGATE,2,5,5,0,25,1,56,3,1,5
2014-06-16T06:33:48.436,WESTGATE,1,22,18,4,19,4,2,0,17,22
2014-06-16T06:30:36.227,JEM,2,49,36,13,13,6,17,8,34,49
2014-06-16T06:28:31.376,JEM,1,5,3,2,3,0,36,2,3,5
2014-06-16T06:27:09.623,JEM,2,13,13,0,21,3,22,3,8,13
2014-06-16T06:24:17.714,JEM,0,12,8,4,0,0,5,1,12,12
2014-06-16T06:23:23.724,JEM,1,315,28,287,7,22,20,63,230,315
2014-06-16T06:23:11.937,JCUBE,1,10,10,0,32,3,0,0,7,10
2014-06-16T06:22:03.189,JEM,0,16,9,7,32,5,56,9,2,16
2014-06-16T06:21:20.594,WESTGATE,0,12,5,7,5,1,16,2,9,12
2014-06-16T06:20:00.917,JEM,0,13,6,7,33,4,11,1,7,13
2014-06-16T06:16:35.794,JCUBE,0,12,6,6,31,4,26,3,5,12
2014-06-16T06:13:33.863,JEM,2,5,5,0,0,0,47,2,3,5
2014-06-16T06:09:16.72,WESTGATE,1,5,3,2,22,1,2,0,4,5
2014-06-16T06:08:22.069,IMM,0,16,13,3,32,5,13,2,9,16
2014-06-16T06:06:40.4,JEM,0,6,3,3,4,0,38,2,4,6
2014-06-16T06:04:59.986,WESTGATE,0,5,0,5,11,1,11,1,4,5
2014-06-16T06:03:17.198,JEM,1,10,8,2,32,3,51,5,2,10
2014-06-16T05:57:52.448,JEM,0,5,5,0,33,2,51,3,1,5
2014-06-16T05:56:49.317,IMM,1,32,23,9,32,10,56,18,4,32
2014-06-16T05:56:10.606,JEM,1,10,9,1,1,0,22,2,8,10
2014-06-16T05:53:51.72,WESTGATE,2,5,0,5,39,2,50,3,1,5
2014-06-16T05:51:48.376,JCUBE,2,10,1,9,33,3,58,6,1,10
2014-06-16T05:50:15.466,IMM,1,5,3,2,34,2,59,3,0,5
2014-06-16T05:46:46.589,IMM,0,7,6,1,40,3,32,2,2,7
2014-06-16T05:44:39.995,JCUBE,2,5,5,0,32,2,30,2,2,5
2014-06-16T05:42:32.049,WESTGATE,0,37,35,2,26,10,13,5,23,37
2014-06-16T05:41:17.553,JEM,2,5,0,5,38,2,6,0,3,5
2014-06-16T05:38:05.237,IMM,1,28,1,27,11,3,50,14,11,28
2014-06-16T05:37:02.581,JEM,0,10,7,3,10,1,2,0,9,10
2014-06-16T05:34:05.816,JCUBE,2,12,12,0,8,1,22,3,9,12
2014-06-16T05:31:16.483,WESTGATE,1,14,11,3,22,3,2,0,11,14
2014-06-16T05:27:37.216,JCUBE,1,15,7,8,23,3,34,5,6,15
2014-06-16T05:26:39.651,IMM,2,21,21,0,0,0,24,5,16,21
2014-06-16T05:24:17.409,IMM,0,5,5,0,26,1,0,0,4,5
2014-06-16T05:23:37.781,WESTGATE,1,15,13,2,23,4,23,4,8,15
2014-06-16T05:22:58.912,JCUBE,0,11,1,10,31,3,21,2,5,11
2014-06-16T05:19:25.034,IMM,2,31,11,20,39,12,6,2,17,31
2014-06-16T05:15:58.479,JCUBE,0,9,0,9,35,3,54,5,1,9
2014-06-16T05:15:28.43,JCUBE,2,6,3,3,4,0,9,1,5,6
2014-06-16T05:14:51.4,JCUBE,2,22,16,6,13,3,55,12,7,22
2014-06-16T05:12:57.835,WESTGATE,1,12,7,5,3,0,4,0,12,12
2014-06-16T05:08:57.931,IMM,2,12,5,7,27,3,34,4,5,12
2014-06-16T05:06:41.877,JCUBE,2,12,2,10,34,4,25,3,5,12
2014-06-16T05:05:17.486,IMM,1,34,1,33,0,0,57,19,14,34
2014-06-16T05:03:02.82,WESTGATE,1,5,1,4,10,1,2,0,5,5
2014-06-16T05:02:26.463,JEM,2,5,1,4,21,1,13,1,3,5
2014-06-16T04:58:08.562,JEM,0,8,5,3,11,1,51,4,3,8
2014-06-16T04:56:00.429,JCUBE,0,8,2,6,31,3,34,3,3,8
2014-06-16T04:52:18.111,JEM,1,42,15,27,37,15,0,0,26,42
2014-06-16T04:52:02.404,JCUBE,1,19,19,0,33,6,12,2,11,19
2014-06-16T04:50:33.202,JEM,0,6,2,4,0,0,52,3,3,6
2014-06-16T04:49:03.29,JCUBE,2,11,8,3,19,2,22,2,7,11
2014-06-16T04:46:56.647,WESTGATE,2,5,2,3,17,1,54,3,1,5
2014-06-16T04:42:22.812,WESTGATE,1,6,1,5,21,1,14,1,4,6
2014-06-16T04:40:31.154,JEM,1,25,13,12,3,1,17,4,20,25
2014-06-16T04:37:17.123,WESTGATE,1,10,10,0,31,3,25,3,5,10
2014-06-16T04:32:54.521,JEM,2,7,6,1,34,2,19,1,3,7
2014-06-16T04:31:01.599,JEM,1,34,17,17,10,3,1,0,31,34
2014-06-16T04:30:02.382,WESTGATE,1,5,4,1,38,2,42,2,1,5
2014-06-16T04:27:38.155,JEM,2,5,3,2,6,0,34,2,3,5
2014-06-16T04:25:00.613,JEM,1,144,140,4,33,47,34,49,47,144
2014-06-16T04:24:46.426,JEM,0,5,1,4,8,0,54,3,2,5
2014-06-16T04:24:10.864,JEM,1,12,8,4,21,3,14,2,8,12
2014-06-16T04:22:01.289,WESTGATE,0,9,8,1,29,3,37,3,3,9
2014-06-16T04:19:37.506,WESTGATE,0,12,7,5,15,2,57,7,3,12
2014-06-16T04:19:06.639,WESTGATE,0,218,128,90,32,70,49,107,41,218
2014-06-16T04:16:30.351,JEM,0,11,0,11,16,2,29,3,6,11
2014-06-16T04:12:50.119,WESTGATE,0,46,32,14,7,3,36,16,26,46
2014-06-16T04:12:00.568,JEM,2,6,3,3,30,2,31,2,2,6
2014-06-16T04:11:30.598,IMM,2,13,11,2,13,2,28,4,8,13
2014-06-16T04:08:04.234,IMM,0,5,4,1,33,2,38,2,1,5
2014-06-16T04:06:58.683,JCUBE,2,10,10,0,11,1,5,1,8,10
2014-06-16T04:04:11.02,JEM,1,18,5,13,11,2,19,3,13,18
2014-06-16T04:03:54.775,IMM,1,5,2,3,36,2,0,0,3,5
2014-06-16T04:02:32.397,JEM,2,17,3,14,9,2,56,9,6,17
2014-06-16T04:00:40.495,WESTGATE,1,13,8,5,20,3,27,3,7,13
2014-06-16T03:59:25.493,WESTGATE,0,27,9,18,9,2,41,11,13,27
2014-06-16T03:58:05.033,JCUBE,2,5,2,3,7,0,18,1,4,5
2014-06-16T03:56:03.07,WESTGATE,0,12,10,2,31,4,48,6,2,12
2014-06-16T03:51:35.749,IMM,0,19,9,10,34,7,52,10,3,19
2014-06-16T03:49:34.089,JEM,0,5,4,1,21,1,51,3,1,5
2014-06-16T03:47:43.885,JCUBE,1,12,5,7,39,5,28,3,4,12
2014-06-16T03:46:31.746,IMM,0,21,18,3,35,7,31,7,7,21
2014-06-16T03:42:46.847,IMM,2,6,3,3,33,2,25,1,2,6
2014-06-16T03:39:03.501,WESTGATE,2,6,4,2,36,2,26,1,2,6
2014-06-16T03:36:54.166,WESTGATE,1,5,5,0,30,2,0,0,4,5
2014-06-16T03:35:43.398,JEM,2,8,3,5,36,3,39,3,2,8
2014-06-16T03:34:11.19,WESTGATE,0,5,5,0,9,0,37,2,3,5
2014-06-16T03:30:45.282,JEM,1,16,13,3,25,4,4,1,12,16
2014-06-16T03:29:01.348,JCUBE,1,40,25,15,6,2,28,11,26,40
2014-06-16T03:26:50.889,JCUBE,2,17,7,10,26,4,57,9,3,17
2014-06-16T03:25:47.034,JCUBE,0,19,18,1,20,4,42,8,7,19
2014-06-16T03:21:31.345,WESTGATE,0,17,5,12,39,7,38,7,4,17
2014-06-16T03:15:06.191,WESTGATE,0,5,2,3,40,2,42,2,1,5
2014-06-16T03:12:55.589,IMM,2,34,33,1,17,6,22,7,20,34
2014-06-16T03:09:08.084,IMM,2,8,1,7,36,3,42,4,2,8
2014-06-16T03:06:58.889,WESTGATE,1,11,5,6,3,0,53,6,5,11
2014-06-16T03:06:13.62,IMM,0,5,0,5,12,1,36,2,3,5
2014-06-16T03:03:14.433,IMM,0,35,32,3,1,0,52,18,17,35
2014-06-16T02:56:27.347,IMM,2,9,6,3,25,2,29,2,4,9
2014-06-16T02:53:56.218,IMM,2,5,4,1,40,2,55,3,0,5
2014-06-16T02:51:51.342,JEM,2,5,1,4,37,2,49,2,1,5
2014-06-16T02:49:54.27,IMM,1,5,3,2,3,0,26,1,4,5
2014-06-16T02:45:27.142,JEM,1,6,0,6,14,1,41,2,3,6
2014-06-16T02:41:47.513,JEM,2,8,5,3,34,3,47,4,2,8
2014-06-16T02:37:27.876,JCUBE,2,9,1,8,8,1,0,0,8,9
2014-06-16T02:31:05.753,WESTGATE,0,8,3,5,18,1,6,0,6,8
2014-06-16T02:05:47.124,JCUBE,1,14,12,2,11,1,57,8,4,14
2014-06-16T01:39:03.945,JEM,0,25,24,1,27,7,47,12,6,25
2014-06-16T01:35:29.536,WESTGATE,1,24,19,5,16,4,30,7,13,24
2014-06-16T01:33:42.19,JCUBE,2,7,3,4,33,2,57,4,1,7
2014-06-16T01:31:27.612,WESTGATE,0,5,4,1,21,1,56,3,1,5
2014-06-16T01:18:40.991,IMM,1,9,0,9,18,2,15,1,6,9
2014-06-16T01:08:08.804,IMM,0,130,113,17,34,44,22,29,57,130
2014-06-16T00:55:55.422,WESTGATE,0,205,156,49,17,35,14,29,141,205
2014-06-16T00:40:23.965,IMM,0,26,17,9,29,8,19,5,14,26
2014-06-16T00:04:04.646,JEM,1,5,5,0,5,0,14,1,4,5
2014-06-15T22:29:58.483,IMM,2,5,2,3,12,1,40,2,2,5
2014-06-15T22:19:34.658,JEM,1,118,75,43,29,34,56,66,18,118
2014-06-15T21:55:24.828,JCUBE,1,5,5,0,14,1,59,3,1,5
2014-06-15T21:07:36.968,JEM,2,25,0,25,35,9,46,12,5,25
2014-06-15T19:37:24.825,JEM,2,18,17,1,4,1,42,8,10,18
2014-06-15T18:31:50.77,WESTGATE,0,10,8,2,17,2,17,2,7,10
2014-06-15T18:22:21.437,JEM,1,15,1,14,0,0,34,5,10,15
2014-06-15T17:57:53.017,JCUBE,1,9,1,8,4,0,6,1,8,9
2014-06-15T17:56:05.845,IMM,2,42,24,18,3,1,8,3,38,42
2014-06-15T17:38:47.711,WESTGATE,1,12,2,10,28,3,36,4,4,12
2014-06-15T17:28:39.948,JCUBE,1,279,35,244,32,89,42,117,72,279
2014-06-15T16:44:10.158,IMM,0,5,5,0,12,1,39,2,3,5
2014-06-15T16:10:27.537,JCUBE,0,156,68,88,40,62,33,51,42,156
2014-06-15T16:00:03.412,JEM,1,240,206,34,14,34,56,135,72,240
2014-06-15T15:45:02.086,WESTGATE,0,187,175,12,15,28,2,4,155,187
2014-06-15T15:25:42.316,JCUBE,0,13,11,2,12,2,54,7,4,13
2014-06-15T14:56:34.801,WESTGATE,0,78,31,47,19,15,36,28,35,78
2014-06-15T14:27:00.114,IMM,0,172,100,72,24,41,57,98,33,172
2014-06-15T14:10:24.814,JCUBE,0,101,22,79,7,7,19,19,75,101
2014-06-15T14:08:30.544,IMM,0,16,4,12,29,5,25,4,7,16
2014-06-15T13:56:28.782,WESTGATE,2,234,60,174,24,56,21,49,128,234
2014-06-15T13:26:19.386,IMM,2,12,7,5,31,4,29,3,5,12
2014-06-15T13:06:09.38,JCUBE,2,74,21,53,9,7,3,2,65,74
2014-06-15T12:57:05.177,IMM,2,27,22,5,37,10,12,3,14,27
2014-06-15T12:43:33.666,JEM,2,114,14,100,34,39,11,12,62,114
2014-06-15T12:03:30.211,IMM,2,5,0,5,9,0,23,1,3,5
2014-06-15T11:47:41.012,WESTGATE,0,5,5,0,19,1,1,0,4,5
2014-06-15T11:40:08.056,WESTGATE,1,5,1,4,17,1,50,3,2,5
2014-06-15T11:24:48.029,JCUBE,1,84,84,0,36,30,4,3,51,84
2014-06-15T10:47:45.645,JCUBE,1,145,17,128,6,9,26,38,99,145
2014-06-15T10:45:47.824,JCUBE,1,22,4,18,25,5,38,8,8,22
2014-06-15T10:15:09.106,WESTGATE,1,5,2,3,18,1,7,0,4,5
2014-06-15T10:11:20.526,JEM,1,24,20,4,33,8,57,13,2,24
2014-06-15T10:09:19.491,JCUBE,0,11,5,6,32,3,58,6,1,11
2014-06-15T09:50:46.788,JCUBE,1,13,6,7,29,4,34,4,5,13
2014-06-15T09:33:21.792,JEM,2,12,6,6,13,2,49,6,5,12
2014-06-15T09:13:44.349,WESTGATE,0,10,7,3,33,3,18,2,5,10
2014-06-15T08:58:59.889,JCUBE,2,13,1,12,35,5,31,4,5,13
2014-06-15T08:44:32.586,WESTGATE,2,5,4,1,29,1,18,1,3,5
2014-06-15T08:43:13.178,IMM,2,141,125,16,9,13,42,59,69,141
2014-06-15T08:34:45.129,IMM,0,5,1,4,32,2,26,1,2,5
2014-06-15T08:21:40.513,JEM,0,5,3,2,12,1,28,1,3,5
2014-06-15T08:18:58.854,JCUBE,0,7,1,6,3,0,9,1,6,7
2014-06-15T08:09:53.882,WESTGATE,0,56,7,49,19,11,18,10,35,56
2014-06-15T07:51:31.205,IMM,0,5,2,3,24,1,25,1,3,5
2014-06-15T07:37:13.116,WESTGATE,2,113,1,112,19,21,23,26,66,113
2014-06-15T07:29:11.571,JEM,2,10,3,7,16,2,17,2,7,10
2014-06-15T07:20:14.883,JEM,1,5,2,3,21,1,40,2,2,5
2014-06-15T07:17:23.65,WESTGATE,1,9,4,5,20,2,24,2,5,9
2014-06-15T07:07:46.472,JCUBE,1,5,3,2,3,0,38,2,3,5
2014-06-15T07:00:29.234,IMM,1,9,0,9,7,1,38,3,5,9
2014-06-15T06:22:18.293,JEM,2,41,26,15,7,3,22,9,29,41
2014-06-15T05:59:50.031,IMM,2,11,1,10,16,2,35,4,5,11
2014-06-15T05:43:11.453,IMM,0,112,81,31,38,43,29,33,37,112
2014-06-15T05:23:27.058,JEM,1,34,29,5,9,3,5,2,29,34
2014-06-15T05:19:29.036,WESTGATE,0,24,20,4,15,4,8,2,19,24
2014-06-15T03:34:18.782,JCUBE,1,93,61,32,5,5,11,10,78,93
2014-06-15T03:32:34.671,WESTGATE,1,5,1,4,15,1,60,3,1,5
2014-06-15T02:55:35.42,WESTGATE,0,21,18,3,5,1,26,5,14,21
2014-06-15T02:45:37.474,JCUBE,1,5,2,3,31,2,14,1,3,5
2014-06-15T02:41:52.496,JEM,2,12,8,4,3,0,36,4,8,12
2014-06-15T02:20:09.182,IMM,1,10,5,5,21,2,36,4,4,10
2014-06-15T01:41:49.716,JEM,1,10,5,5,5,0,19,2,8,10
2014-06-15T01:36:03.65,JEM,2,5,3,2,37,2,43,2,1,5
2014-06-15T00:48:51.033,JCUBE,2,224,179,45,6,13,59,132,79,224
2014-06-15T00:05:04.319,JCUBE,1,53,9,44,36,19,17,9,25,53
2014-06-14T23:16:56.24,JCUBE,2,11,1,10,7,1,15,2,9,11
2014-06-14T23:15:53.035,JEM,2,5,4,1,23,1,8,0,4,5
2014-06-14T23:14:33.724,JCUBE,1,146,29,117,15,22,53,77,47,146
2014-06-14T23:13:57.081,JCUBE,0,194,31,163,16,31,20,39,124,194
2014-06-14T22:44:04.509,IMM,1,5,0,5,36,2,30,2,2,5
2014-06-14T22:07:53.74,WESTGATE,2,172,25,147,5,9,23,40,124,172
2014-06-14T21:43:56.702,WESTGATE,1,12,1,11,2,0,41,5,7,12
2014-06-14T21:20:37.928,JEM,0,10,1,9,27,3,20,2,5,10
2014-06-14T20:23:41.959,IMM,0,76,67,9,27,21,3,2,53,76
2014-06-14T19:21:38.838,JCUBE,1,9,0,9,1,0,7,1,8,9
2014-06-14T19:02:45.061,WESTGATE,1,6,4,2,20,1,8,0,4,6
2014-06-14T17:37:44.072,WESTGATE,0,7,3,4,21,1,20,1,4,7
2014-06-14T17:32:53.382,JEM,1,151,47,104,37,56,4,6,89,151
2014-06-14T17:17:30.895,IMM,2,181,10,171,33,60,1,2,120,181
2014-06-14T16:11:18.496,JCUBE,2,105,105,0,36,38,44,46,21,105
2014-06-14T16:03:45.292,WESTGATE,0,87,18,69,13,11,55,48,28,87
2014-06-14T16:03:13.851,IMM,0,221,29,192,10,22,58,128,71,221
2014-06-14T15:49:56.94,JCUBE,1,8,7,1,32,3,8,1,5,8
2014-06-14T15:22:54.342,WESTGATE,1,11,2,9,29,3,35,4,4,11
2014-06-14T15:05:14.162,WESTGATE,2,13,11,2,7,1,4,1,12,13
2014-06-14T14:24:46.85,JCUBE,0,21,19,2,11,2,39,8,11,21
2014-06-14T13:05:57.844,WESTGATE,1,13,4,9,5,1,28,4,9,13
2014-06-14T12:36:36.504,WESTGATE,1,9,5,4,38,3,45,4,1,9
2014-06-14T11:26:42.385,WESTGATE,0,7,2,5,40,3,59,4,0,7
2014-06-14T10:51:17.46,IMM,2,44,25,19,8,4,18,8,33,44
2014-06-14T10:50:23.973,IMM,2,5,1,4,11,1,1,0,4,5
2014-06-14T10:27:12.124,IMM,1,19,5,14,34,6,31,6,7,19
2014-06-14T09:59:30.259,IMM,2,18,9,9,6,1,34,6,11,18
2014-06-14T09:54:50.706,JCUBE,1,68,14,54,33,22,33,22,23,68
2014-06-14T09:47:33.388,IMM,0,10,2,8,32,3,27,3,4,10
2014-06-14T09:39:46.091,JCUBE,1,200,28,172,5,10,29,58,132,200
2014-06-14T09:29:15.618,JEM,2,33,6,27,16,5,13,4,24,33
2014-06-14T09:24:22.567,JCUBE,2,9,2,7,40,4,38,4,2,9
2014-06-14T08:50:02.091,JEM,2,5,3,2,37,2,24,1,2,5
2014-06-14T08:34:10.96,JCUBE,2,5,4,1,24,1,49,2,1,5
2014-06-14T08:03:55.297,IMM,2,133,5,128,24,32,11,15,87,133
2014-06-14T08:02:04.121,JCUBE,1,239,131,108,15,36,6,14,189,239
2014-06-14T07:41:33.912,JEM,0,106,31,75,39,41,56,59,5,106
2014-06-14T07:38:19.63,JCUBE,0,13,9,4,36,5,14,2,6,13
2014-06-14T06:56:31.769,JEM,1,5,5,0,31,2,54,3,1,5
2014-06-14T06:35:56.565,IMM,0,16,14,2,6,1,42,7,8,16
2014-06-14T05:56:23.253,JCUBE,2,5,1,4,17,1,25,1,3,5
2014-06-14T04:22:35.303,IMM,2,5,0,5,38,2,40,2,1,5
2014-06-14T04:20:23.38,JCUBE,1,11,2,9,39,4,39,4,2,11
2014-06-14T03:57:56.005,JEM,0,5,3,2,9,0,58,3,2,5
2014-06-14T03:17:35.023,WESTGATE,0,6,0,6,15,1,25,2,4,6
2014-06-14T01:49:15.271,JEM,2,5,0,5,28,1,24,1,3,5
2014-06-14T01:35:57.888,JEM,2,5,4,1,17,1,18,1,3,5
2014-06-13T23:58:29.937,JCUBE,0,5,4,1,38,2,24,1,2,5
2014-06-13T23:02:22.782,JEM,2,5,0,5,18,1,58,3,1,5
2014-06-13T22:39:50.217,JEM,1,5,0,5,3,0,29,1,3,5
2014-06-13T22:26:36.373,JCUBE,0,10,9,1,18,2,41,4,4,10
2014-06-13T22:19:47.307,JEM,1,17,12,5,40,7,47,8,2,17
2014-06-13T22:17:15.243,WESTGATE,0,5,3,2,12,1,32,2,3,5
2014-06-13T22:06:40.304,JEM,1,6,5,1,19,1,7,0,5,6
2014-06-13T21:44:27.747,JEM,2,19,11,8,24,5,31,6,9,19
2014-06-13T18:14:04.11,JEM,1,15,6,9,12,2,38,6,8,15
2014-06-13T17:27:26.166,IMM,0,464,365,99,14,65,35,162,236,464
2014-06-13T17:16:54.062,WESTGATE,2,5,5,0,7,0,56,3,2,5
2014-06-13T17:13:38.126,WESTGATE,1,5,2,3,4,0,56,3,2,5
2014-06-13T17:06:08.401,WESTGATE,2,156,7,149,2,3,53,83,70,156
2014-06-13T16:59:15.614,JEM,1,136,24,112,4,5,53,72,59,136
2014-06-13T15:45:54.432,JEM,1,207,147,60,23,48,18,37,122,207
2014-06-13T15:18:57.668,JEM,1,6,2,4,26,2,8,0,4,6
2014-06-13T14:39:04.474,WESTGATE,2,13,3,10,35,4,7,1,7,13
2014-06-13T13:51:14.829,WESTGATE,0,40,2,38,25,10,34,14,17,40
2014-06-13T13:39:52.953,IMM,0,13,6,7,35,5,18,2,6,13
2014-06-13T13:20:12.554,JEM,0,169,54,115,17,29,18,30,110,169
2014-06-13T12:49:59.093,JCUBE,1,5,2,3,5,0,34,2,3,5
2014-06-13T11:35:49.889,IMM,0,69,62,7,35,24,42,29,16,69
2014-06-13T11:21:53.142,JEM,0,42,22,20,34,14,10,4,24,42
2014-06-13T10:20:14.274,WESTGATE,2,5,1,4,18,1,5,0,4,5
2014-06-13T09:56:04.092,JEM,2,24,14,10,35,9,54,13,3,24
2014-06-13T08:34:03.205,JCUBE,0,64,63,1,17,11,42,27,26,64
2014-06-13T08:23:33.442,JEM,2,50,31,19,6,3,2,1,46,50
2014-06-13T08:21:14.381,JCUBE,2,125,115,10,35,44,40,50,31,125
2014-06-13T07:58:12.735,IMM,2,5,0,5,37,2,31,2,2,5
2014-06-13T07:26:05.163,JCUBE,0,16,11,5,8,1,20,3,11,16
2014-06-13T05:57:07.718,WESTGATE,0,5,1,4,9,0,10,1,4,5
2014-06-13T04:59:23.627,WESTGATE,2,9,4,5,3,0,52,5,4,9
2014-06-13T04:58:12.958,IMM,0,92,26,66,33,30,4,4,58,92
2014-06-13T04:56:57.424,JEM,2,34,8,26,26,9,29,10,15,34
2014-06-13T04:38:41.359,JCUBE,0,6,4,2,10,1,52,3,2,6
2014-06-13T04:19:56.565,WESTGATE,0,25,20,5,35,9,26,6,10,25
2014-06-13T04:15:35.343,IMM,2,5,4,1,2,0,14,1,4,5
2014-06-13T03:32:17.721,JCUBE,2,8,7,1,6,0,4,0,7,8
2014-06-13T03:29:02.33,JCUBE,0,42,42,0,2,1,12,5,36,42
